unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size,is_dirty
2237,10333,33,73.69,2431.77,2004-11-18,Shipped,"Trucks and Buses",64.00,6505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Small,0
2238,10314,38,100.00,4000.26,2004-10-22,Shipped,"Classic Cars",118.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium,0
2239,10348,31,100.00,3139.99,2004-11-01,Shipped,"Trucks and Buses",64.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Medium,0
2240,10120,22,100.00,2461.36,2003-04-29,Shipped,Motorcycles,99.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2241,10358,36,100.00,5669.64,2004-12-10,Shipped,"Trucks and Buses",64.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2242,10325,44,100.00,5325.76,2004-11-05,Shipped,"Classic Cars",118.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium,0
2243,10133,23,100.00,2642.01,2003-06-27,Shipped,Motorcycles,99.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2244,10370,25,100.00,3160.25,2005-01-20,Shipped,"Trucks and Buses",64.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium,0
2245,10336,31,100.00,4618.69,2004-11-20,Shipped,"Classic Cars",118.00,"(1) 42.34.2555","265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,0
2246,10145,33,93.90,3098.70,2003-08-25,Shipped,Motorcycles,99.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
2247,10382,48,100.00,6799.68,2005-02-17,Shipped,"Trucks and Buses",64.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2248,10168,28,100.00,3244.36,2003-10-28,Shipped,Motorcycles,99.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium,0
2249,10349,23,100.00,3182.97,2004-12-01,Shipped,"Classic Cars",118.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
2250,10411,27,69.16,1867.32,2005-05-01,Shipped,"Trucks and Buses",64.00,"(514) 555-8054","43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Small,0
2251,10188,44,98.89,4351.16,2003-11-18,Shipped,Motorcycles,99.00,"+47 2267 3215","Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Medium,0
2252,10424,44,61.41,2702.04,2005-05-31,"In Process","Trucks and Buses",64.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2253,10359,22,100.00,2603.04,2004-12-15,Shipped,"Classic Cars",118.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
2254,10210,46,79.91,3675.86,2004-01-12,Shipped,Motorcycles,99.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium,0
2255,10106,33,72.92,2406.36,2003-02-17,Shipped,"Vintage Cars",68.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
2256,10223,21,100.00,2475.27,2004-02-20,Shipped,Motorcycles,99.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2257,10371,28,50.32,1408.96,2005-01-23,Shipped,"Classic Cars",118.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2258,10120,29,72.23,2094.67,2003-04-29,Shipped,"Vintage Cars",68.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2259,10235,41,100.00,4177.49,2004-04-02,Shipped,Motorcycles,99.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Medium,0
2260,10383,21,93.91,1972.11,2005-02-22,Shipped,"Classic Cars",118.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2261,10133,49,57.10,2797.90,2003-06-27,Shipped,"Vintage Cars",68.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2262,10250,31,100.00,3282.28,2004-05-11,Shipped,Motorcycles,99.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium,0
2263,10144,20,81.86,1637.20,2003-08-13,Shipped,"Vintage Cars",68.00,"(071) 23 67 2555","Boulevard Tirou, 255",Charleroi,Belgium,Cartrain,Pascale,Small,0
2264,10263,31,79.91,2477.21,2004-06-28,Shipped,Motorcycles,99.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small,0
2265,10394,37,100.00,5207.75,2005-03-15,Shipped,"Classic Cars",118.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2266,10168,31,73.61,2281.91,2003-10-28,Shipped,"Vintage Cars",68.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small,0
2267,10275,23,81.91,1883.93,2004-07-23,Shipped,Motorcycles,99.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
2268,10412,31,100.00,4253.20,2005-05-03,Shipped,"Classic Cars",118.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2269,10210,39,59.16,2307.24,2004-01-12,Shipped,"Vintage Cars",68.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,0
2270,10285,37,98.89,3658.93,2004-08-27,Shipped,Motorcycles,99.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
2271,10223,20,66.04,1320.80,2004-02-20,Shipped,"Vintage Cars",68.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2272,10297,26,100.00,2856.88,2004-09-16,Shipped,Motorcycles,99.00,"+353 1862 1555","25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small,0
2273,10235,34,77.73,2642.82,2004-04-02,Shipped,"Vintage Cars",68.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small,0
2274,10308,24,79.91,1917.84,2004-10-15,Shipped,Motorcycles,99.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small,0
2275,10250,50,61.22,3061.00,2004-05-11,Shipped,"Vintage Cars",68.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium,0
2276,10318,47,100.00,5305.36,2004-11-02,Shipped,Motorcycles,99.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium,0
2277,10262,40,79.11,3164.40,2004-06-24,Cancelled,"Vintage Cars",68.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2278,10329,45,63.91,2875.95,2004-11-15,Shipped,Motorcycles,99.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small,0
2279,10275,28,63.97,1791.16,2004-07-23,Shipped,"Vintage Cars",68.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
2280,10340,55,100.00,6482.85,2004-11-24,Shipped,Motorcycles,99.00,"(93) 203 4555","Rambla de CataluÂ¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium,0
2281,10319,22,100.00,2626.80,2004-11-03,Shipped,Motorcycles,102.00,2125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Small,0
2282,10353,46,81.17,3733.82,2004-12-04,Shipped,Motorcycles,99.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium,0
2283,10284,50,81.86,4093.00,2004-08-21,Shipped,"Vintage Cars",68.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Medium,0
2284,10331,32,100.00,5026.56,2004-11-17,Shipped,Motorcycles,102.00,2155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium,0
2285,10297,28,79.80,2234.40,2004-09-16,Shipped,"Vintage Cars",68.00,"+353 1862 1555","25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small,0
2286,10341,31,71.02,2201.62,2004-11-24,Shipped,Motorcycles,102.00,6562-9555,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Small,0
2287,10308,46,66.04,3037.84,2004-10-15,Shipped,"Vintage Cars",68.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
2288,10363,50,100.00,6576.50,2005-01-06,Shipped,Motorcycles,99.00,"+358 9 8045 555","Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium,0
2289,10316,24,59.16,1419.84,2004-11-01,Shipped,"Vintage Cars",68.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Small,0
2290,10355,40,100.00,4326.80,2004-12-07,Shipped,Motorcycles,102.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2291,10375,37,100.00,6353.27,2005-02-03,Shipped,Motorcycles,99.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
2292,10328,24,81.17,1948.08,2004-11-12,Shipped,"Vintage Cars",68.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
2293,10365,22,100.00,3425.18,2005-01-07,Shipped,Motorcycles,102.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium,0
2294,10387,44,94.90,4175.60,2005-03-02,Shipped,Motorcycles,99.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
2295,10375,41,100.00,4701.88,2005-02-03,Shipped,Motorcycles,102.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
2296,10390,45,48.98,2204.10,2005-03-04,Shipped,Motorcycles,102.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2297,10403,45,100.00,5189.40,2005-04-08,Shipped,Motorcycles,102.00,"(171) 555-2282","Berkeley Gardens 12  Brewery",Liverpool,UK,Devon,Elizabeth,Medium,0
2298,10340,39,59.16,2307.24,2004-11-24,Shipped,"Vintage Cars",68.00,"(93) 203 4555","Rambla de CataluÂ¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Small,0
2299,10353,40,44.51,1780.40,2004-12-04,Shipped,"Vintage Cars",68.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Small,0
2300,10106,39,40.15,1565.85,2003-02-17,Shipped,"Vintage Cars",43.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
2301,10361,49,72.33,3544.17,2004-12-17,Shipped,"Vintage Cars",68.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium,0
2302,10120,49,50.62,2480.38,2003-04-29,Shipped,"Vintage Cars",43.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2303,10375,44,82.26,3619.44,2005-02-03,Shipped,"Vintage Cars",68.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
2304,10133,27,50.19,1355.13,2003-06-27,Shipped,"Vintage Cars",43.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2305,10388,35,100.00,3918.95,2005-03-03,Shipped,"Vintage Cars",68.00,5085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Medium,0
2306,10143,34,36.66,1246.44,2003-08-10,Shipped,"Vintage Cars",43.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small,0
2307,10398,22,67.41,1483.02,2005-03-30,Shipped,"Vintage Cars",68.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
2308,10156,20,41.02,820.40,2003-10-08,Shipped,"Vintage Cars",43.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2309,10401,62,77.73,4819.26,2005-04-03,"On Hold","Vintage Cars",68.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium,0
2310,10168,48,51.93,2492.64,2003-10-28,Shipped,"Vintage Cars",43.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small,0
2311,10416,26,61.22,1591.72,2005-05-10,Shipped,"Vintage Cars",68.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small,0
2312,10199,29,38.40,1113.60,2003-12-01,Shipped,"Vintage Cars",43.00,3105553722,"3675 Furth Circle",Burbank,USA,Thompson,Steve,Small,0
2313,10108,31,100.00,3669.78,2003-03-03,Shipped,Motorcycles,102.00,"+63 2 555 3587","15 McCallum Street - NatWest Center #13-03","Makati City",Philippines,Cruz,Arnold,Medium,0
2314,10210,43,41.02,1763.86,2004-01-12,Shipped,"Vintage Cars",43.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,0
2315,10121,25,86.74,2168.50,2003-05-07,Shipped,Motorcycles,102.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
2316,10223,41,46.26,1896.66,2004-02-20,Shipped,"Vintage Cars",43.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
2317,10235,41,35.35,1449.35,2004-04-02,Shipped,"Vintage Cars",43.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small,0
2318,10135,30,89.80,2694.00,2003-07-02,Shipped,Motorcycles,102.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2319,10145,27,100.00,3251.34,2003-08-25,Shipped,Motorcycles,102.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
2320,10250,36,51.93,1869.48,2004-05-11,Shipped,"Vintage Cars",43.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small,0
2321,10262,49,37.97,1860.53,2004-06-24,Cancelled,"Vintage Cars",43.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2322,10159,23,100.00,2347.15,2003-10-10,Shipped,Motorcycles,102.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small,0
2323,10275,38,45.39,1724.82,2004-07-23,Shipped,"Vintage Cars",43.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
2324,10169,34,100.00,3920.88,2003-11-04,Shipped,Motorcycles,102.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium,0
2325,10284,33,51.93,1713.69,2004-08-21,Shipped,"Vintage Cars",43.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,0
2326,10180,22,100.00,2514.60,2003-11-11,Shipped,Motorcycles,102.00,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Small,0
2327,10296,26,48.44,1259.44,2004-09-15,Shipped,"Vintage Cars",43.00,"+49 89 61 08 9555","Hansastr. 15",Munich,Germany,Donnermeyer,Michael,Small,0
2328,10190,42,85.72,3600.24,2003-11-19,Shipped,Motorcycles,102.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2329,10308,47,43.64,2051.08,2004-10-15,Shipped,"Vintage Cars",43.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small,0
2330,10211,37,100.00,4040.03,2004-01-15,Shipped,Motorcycles,102.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Medium,0
2331,10316,34,47.57,1617.38,2004-11-01,Shipped,"Vintage Cars",43.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Small,0
2332,10224,30,100.00,3336.90,2004-02-21,Shipped,Motorcycles,102.00,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Medium,0
2333,10328,34,51.93,1765.62,2004-11-12,Shipped,"Vintage Cars",43.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
2334,10237,27,100.00,3113.64,2004-04-05,Shipped,Motorcycles,102.00,2125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Medium,0
2335,10340,40,50.62,2024.80,2004-11-24,Shipped,"Vintage Cars",43.00,"(93) 203 4555","Rambla de CataluÂ¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Small,0
2336,10252,25,100.00,2832.00,2004-05-26,Shipped,Motorcycles,102.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Small,0
2337,10353,40,82.21,3288.40,2004-12-04,Shipped,"Vintage Cars",43.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium,0
2338,10264,34,97.97,3330.98,2004-06-30,Shipped,Motorcycles,102.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Medium,0
2339,10361,33,82.59,2725.47,2004-12-17,Shipped,"Vintage Cars",43.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
2340,10276,38,100.00,4304.64,2004-08-02,Shipped,Motorcycles,102.00,6175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Medium,0
2341,10375,49,65.80,3224.20,2005-02-03,Shipped,"Vintage Cars",43.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
2342,10285,26,100.00,2600.26,2004-08-27,Shipped,Motorcycles,102.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Small,0
2343,10388,27,100.00,3211.38,2005-03-03,Shipped,"Vintage Cars",43.00,5085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Medium,0
2344,10299,38,100.00,4382.16,2004-09-30,Shipped,Motorcycles,102.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium,0
2345,10398,49,36.66,1796.34,2005-03-30,Shipped,"Vintage Cars",43.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
2346,10309,50,84.70,4235.00,2004-10-15,Shipped,Motorcycles,102.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium,0
2347,10401,56,35.35,1979.60,2005-04-03,"On Hold","Vintage Cars",43.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Small,0
2348,10416,37,51.93,1921.41,2005-05-10,Shipped,"Vintage Cars",43.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small,0
2349,10104,33,100.00,3705.24,2003-01-31,Shipped,"Trucks and Buses",115.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2350,10115,27,100.00,2843.91,2003-04-04,Shipped,"Trucks and Buses",115.00,2125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Small,0
2351,10127,46,100.00,6176.42,2003-06-03,Shipped,"Trucks and Buses",115.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
2352,10165,38,66.78,2537.64,2003-10-22,Shipped,Trains,58.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small,0
2353,10141,44,100.00,5500.44,2003-08-01,Shipped,"Trucks and Buses",115.00,"+358 9 8045 555","Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium,0
2354,10176,38,64.44,2448.72,2003-11-06,Shipped,Trains,58.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small,0
2355,10151,26,100.00,3220.10,2003-09-21,Shipped,"Trucks and Buses",115.00,981-443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Medium,0
2356,10185,20,48.62,972.40,2003-11-14,Shipped,Trains,58.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small,0
2357,10165,48,94.92,4556.16,2003-10-22,Shipped,"Trucks and Buses",115.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
2358,10196,46,62.09,2856.14,2003-11-26,Shipped,Trains,58.00,2035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Small,0
2359,10176,23,100.00,3114.89,2003-11-06,Shipped,"Trucks and Buses",115.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Medium,0
2360,10208,30,65.61,1968.30,2004-01-02,Shipped,Trains,58.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small,0
2361,10184,45,100.00,4948.20,2003-11-14,Shipped,"Trucks and Buses",115.00,"(95) 555 82 82","C/ Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Medium,0
2362,10220,30,68.54,2056.20,2004-02-12,Shipped,Trains,58.00,"+353 1862 1555","25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small,0
2363,10195,49,100.00,5161.17,2003-11-25,Shipped,"Trucks and Buses",115.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
2364,10230,43,52.14,2242.02,2004-03-15,Shipped,Trains,58.00,"+49 69 66 90 2555","Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Small,0
2365,10207,28,94.92,2657.76,2003-12-09,Shipped,"Trucks and Buses",115.00,6175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Small,0
2366,10220,37,100.00,3983.05,2004-02-12,Shipped,"Trucks and Buses",115.00,"+353 1862 1555","25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Medium,0
2367,10247,49,63.85,3128.65,2004-05-05,Shipped,Trains,58.00,"+358 9 8045 555","Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium,0
2368,10230,34,100.00,3974.94,2004-03-15,Shipped,"Trucks and Buses",115.00,"+49 69 66 90 2555","Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Medium,0
2369,10272,43,56.82,2443.26,2004-07-20,Shipped,Trains,58.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small,0
2370,10246,22,100.00,2928.42,2004-05-05,Shipped,"Trucks and Buses",115.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2371,10282,37,66.78,2470.86,2004-08-20,Shipped,Trains,58.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2372,10259,29,100.00,3054.57,2004-06-15,Shipped,"Trucks and Buses",115.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium,0
2373,10292,35,55.07,1927.45,2004-09-08,Shipped,Trains,58.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small,0
2374,10271,34,98.39,3345.26,2004-07-20,Shipped,"Trucks and Buses",115.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2375,10306,34,60.34,2051.56,2004-10-14,Shipped,Trains,58.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
2376,10282,38,100.00,4310.72,2004-08-20,Shipped,"Trucks and Buses",115.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
2377,10314,38,61.51,2337.38,2004-10-22,Shipped,Trains,58.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Small,0
2378,10292,41,100.00,4983.14,2004-09-08,Shipped,"Trucks and Buses",115.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
2379,10325,44,100.00,5932.96,2004-11-05,Shipped,Trains,58.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium,0
2380,10305,42,100.00,4618.32,2004-10-13,Shipped,"Trucks and Buses",115.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
2381,10337,21,100.00,2296.77,2004-11-21,Shipped,Trains,58.00,2125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Small,0
2382,10314,28,100.00,3403.12,2004-10-22,Shipped,"Trucks and Buses",115.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium,0
2383,10350,44,100.00,6490.88,2004-12-02,Shipped,Trains,58.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2384,10325,38,100.00,5190.42,2004-11-05,Shipped,"Trucks and Buses",115.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium,0
2385,10359,25,64.93,1623.25,2004-12-15,Shipped,Trains,58.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
2386,10336,23,100.00,3141.57,2004-11-20,Shipped,"Trucks and Buses",115.00,"(1) 42.34.2555","265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,0
2387,10372,24,58.58,1405.92,2005-01-26,Shipped,Trains,58.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small,0
2388,10350,31,71.40,2213.40,2004-12-02,Shipped,"Trucks and Buses",115.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2389,10383,38,60.06,2282.28,2005-02-22,Shipped,Trains,58.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
2390,10359,46,100.00,4896.70,2004-12-15,Shipped,"Trucks and Buses",115.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Medium,0
2391,10395,45,100.00,8977.05,2005-03-17,Shipped,Trains,58.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Large,0
2392,10371,48,56.55,2714.40,2005-01-23,Shipped,"Trucks and Buses",115.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
2393,10413,51,63.85,3256.35,2005-05-05,Shipped,Trains,58.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Medium,0
2394,10383,29,100.00,3087.05,2005-02-22,Shipped,"Trucks and Buses",115.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
2395,10108,34,82.99,2821.66,2003-03-03,Shipped,Motorcycles,81.00,"+63 2 555 3587","15 McCallum Street - NatWest Center #13-03","Makati City",Philippines,Cruz,Arnold,Small,0
2396,10395,46,100.00,5692.96,2005-03-17,Shipped,"Trucks and Buses",115.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Medium,0
2397,10412,26,100.00,3460.86,2005-05-03,Shipped,"Trucks and Buses",115.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
