unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size
1989,10149,20,90.57,1811.40,2003-09-12,Shipped,"Vintage Cars",86.46,+14155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Small
1990,10141,40,125.88,3784.80,2003-08-01,Shipped,"Classic Cars",119.89,+358053301765,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium
1991,10321,26,125.88,4052.88,2004-11-04,Shipped,"Classic Cars",119.89,+15085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Medium
1992,10152,23,125.88,2802.09,2003-09-25,Shipped,"Classic Cars",119.89,+61034227130,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Small
1993,10163,42,91.55,3845.10,2003-10-20,Shipped,"Vintage Cars",86.46,+12125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Medium
1994,10331,21,125.88,3135.93,2004-11-17,Shipped,"Classic Cars",119.89,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium
1995,10165,24,125.88,2384.64,2003-10-22,Shipped,"Classic Cars",119.89,+6501123035,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small
1996,10342,42,125.88,5013.54,2004-11-24,Shipped,"Classic Cars",119.89,+61053470410,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium
1997,10176,29,125.88,2915.66,2003-11-06,Shipped,"Classic Cars",119.89,+39033660975,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small
1998,10173,22,100.00,2571.14,2003-11-05,Shipped,"Vintage Cars",97.00,+39007893650,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
1999,10355,32,125.88,5302.72,2004-12-07,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2000,10183,47,100.00,5035.11,2003-11-13,Shipped,"Vintage Cars",97.00,+12155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Medium
2001,10363,31,125.88,2931.98,2005-01-06,Shipped,"Classic Cars",119.89,+358038485326,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Small
2002,10378,33,125.88,1757.91,2005-02-10,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2003,10184,49,125.88,5795.72,2003-11-14,Shipped,"Classic Cars",119.89,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Medium
2004,10390,45,125.88,6763.05,2005-03-04,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2005,10193,20,100.00,2279.00,2003-11-21,Shipped,"Vintage Cars",97.00,+61068745686,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Small
2006,10195,34,125.88,3699.88,2003-11-25,Shipped,"Classic Cars",119.89,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium
2007,10405,76,125.88,11739.70,2005-04-14,Shipped,"Classic Cars",119.89,+33282724546,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Large
2008,10206,33,97.39,3213.87,2003-12-05,Shipped,"Vintage Cars",97.00,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium
2009,10207,28,125.88,2980.60,2003-12-09,Shipped,"Classic Cars",119.89,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Small
2010,10419,70,125.88,9240.00,2005-05-17,Shipped,"Classic Cars",119.89,+43035125217,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Large
2011,10220,37,125.88,5032.74,2004-02-12,Shipped,"Classic Cars",119.89,+353090808725,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Medium
2012,10106,50,93.21,3241.50,2003-02-17,Shipped,Planes,88.77,+39048667978,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium
2013,10215,39,90.57,3532.23,2004-01-29,Shipped,"Vintage Cars",86.46,+13105553722,"3675 Furth Circle",Burbank,USA,Thompson,Steve,Medium
2014,10331,25,100.00,3078.50,2004-11-17,Shipped,"Classic Cars",61.00,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium
2015,10119,28,70.29,1968.12,2003-04-28,Shipped,Planes,68.00,+43070913717,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Small
2016,10342,48,62.45,2997.60,2004-11-24,Shipped,"Classic Cars",61.00,+61008564655,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2017,10228,33,100.00,3406.59,2004-03-10,Shipped,"Vintage Cars",97.00,+16175555555,"4658 Baden Av.",Cambridge,USA,Tseng,Kyung,Medium
2018,10131,50,81.89,4094.50,2003-06-16,Shipped,Planes,68.00,+12035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium
2019,10355,44,62.45,2747.80,2004-12-07,Shipped,"Classic Cars",61.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2020,10143,28,93.21,1853.32,2003-08-10,Shipped,Planes,88.77,+15085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small
2021,10363,21,100.00,2447.76,2005-01-06,Shipped,"Classic Cars",61.00,+358030082130,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Small
2022,10244,40,86.68,3467.20,2004-04-29,Shipped,"Vintage Cars",86.46,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2023,10378,46,125.88,1910.84,2005-02-10,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2024,10155,44,77.11,3392.84,2003-10-06,Shipped,Planes,68.00,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium
2025,10390,46,125.88,2430.64,2005-03-04,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2026,10257,46,90.78,3628.94,2004-06-14,Shipped,"Vintage Cars",86.46,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium
2027,10168,27,73.02,1971.54,2003-10-28,Shipped,Planes,68.00,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
2028,10419,55,125.88,2896.30,2005-05-17,Shipped,"Classic Cars",119.89,+43024716686,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Small
2029,10178,30,72.33,2169.90,2003-11-08,Shipped,Planes,68.00,+33333370444,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Small
2030,10106,31,90.78,1630.60,2003-02-17,Shipped,"Vintage Cars",86.46,+39092535166,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
2031,10269,48,97.39,4674.72,2004-07-16,Shipped,"Vintage Cars",97.00,+43062664700,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium
2032,10119,20,72.98,1459.60,2003-04-28,Shipped,"Vintage Cars",65.00,+43035718008,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Small
2033,10131,29,90.78,1716.22,2003-06-16,Shipped,"Vintage Cars",86.46,+12035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Small
2034,10280,21,90.78,1656.69,2004-08-17,Shipped,"Vintage Cars",86.46,+39090595944,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Small
2035,10143,33,77.59,2560.47,2003-08-10,Shipped,"Vintage Cars",65.00,+15085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Small
2036,10155,34,90.78,1900.26,2003-10-06,Shipped,"Vintage Cars",86.46,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Small
2037,10290,45,100.00,5171.40,2004-09-07,Shipped,"Vintage Cars",97.00,+16175558428,"16780 Pompton St.",Brickhaven,USA,Taylor,Leslie,Medium
2038,10167,32,90.78,2019.84,2003-10-23,Cancelled,"Vintage Cars",86.46,+46045825700,"kergatan 24",Boras,Sweden,Larsson,Maria,Small
2039,10178,27,73.64,1988.28,2003-11-08,Shipped,"Vintage Cars",65.00,+33573406719,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Small
2040,10343,30,100.00,3098.70,2004-11-24,Shipped,"Classic Cars",80.00,+33492262606,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Medium
2041,10186,21,69.04,1449.84,2003-11-14,Shipped,"Vintage Cars",65.00,+441715557555,"120 Hanover Sq.",London,UK,Hardy,Thomas,Small
2042,10304,33,100.00,3342.57,2004-10-11,Shipped,"Vintage Cars",97.00,+33741092903,"67, avenue de l Europe",Versailles,France,Tonini,Daniel,Medium
2043,10198,27,71.67,1935.09,2003-11-27,Shipped,"Vintage Cars",65.00,+636325553587,"15 McCallum Street - NatWest Center 13-03","Makati City",Philippines,Cruz,Arnold,Small
2044,10355,28,95.39,2670.92,2004-12-07,Shipped,"Classic Cars",80.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2045,10209,36,77.59,2793.24,2004-01-09,Shipped,"Vintage Cars",65.00,+12155554369,"6047 Douglas Av.","Los Angeles",USA,Chandler,Michael,Small
2046,10363,43,100.00,5154.41,2005-01-06,Shipped,"Classic Cars",80.00,+358022867672,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium
2047,10222,43,70.35,3025.05,2004-02-19,Shipped,"Vintage Cars",65.00,+17605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Medium
2048,10312,44,100.00,4884.88,2004-10-21,Shipped,"Vintage Cars",97.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2049,10378,41,100.00,4894.17,2005-02-10,Shipped,"Classic Cars",80.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2050,10249,25,69.70,1742.50,2004-05-08,Shipped,"Vintage Cars",65.00,+16175555555,"4658 Baden Av.",Cambridge,USA,Tseng,Kyung,Small
2051,10262,46,70.35,3236.10,2004-06-24,Cancelled,"Vintage Cars",65.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2052,10324,33,100.00,6267.69,2004-11-05,Shipped,"Vintage Cars",97.00,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Medium
2053,10390,30,82.42,2472.60,2005-03-04,Shipped,"Classic Cars",80.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2054,10274,24,72.33,1735.92,2004-07-21,Shipped,"Vintage Cars",65.00,+16175558555,"7825 Douglas Av.",Brickhaven,USA,Nelson,Allen,Small
2055,10103,31,100.00,3224.31,2003-01-29,Shipped,"Trucks and Buses",96.00,+4792010496,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium
2056,10284,39,71.67,2795.13,2004-08-21,Shipped,"Vintage Cars",65.00,+4791449467,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small
2057,10333,39,100.00,4424.16,2004-11-18,Shipped,"Vintage Cars",97.00,+16505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Medium
2058,10296,31,90.78,1671.52,2004-09-15,Shipped,"Vintage Cars",86.46,+490812158508,"Hansastr. 15",Munich,Germany,Donnermeyer,Michael,Small
2059,10114,32,100.00,3667.52,2003-04-01,Shipped,"Trucks and Buses",96.00,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium
2060,10307,22,71.67,1576.74,2004-10-14,Shipped,"Vintage Cars",65.00,+12155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Small
2061,10348,39,90.78,1962.09,2004-11-01,Shipped,"Vintage Cars",86.46,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Small
2062,10126,43,96.31,4141.33,2003-05-28,Shipped,"Trucks and Buses",96.00,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Medium
2063,10316,47,76.93,3615.71,2004-11-01,Shipped,"Vintage Cars",65.00,+441985558888,"Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium
2064,10328,20,72.98,1459.60,2004-11-12,Shipped,"Vintage Cars",65.00,+39031730854,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
2065,10140,26,100.00,2829.58,2003-07-24,Shipped,"Trucks and Buses",96.00,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
2066,10358,41,100.00,6847.00,2004-12-10,Shipped,"Vintage Cars",97.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2067,10339,29,99.69,2891.01,2004-11-23,Shipped,"Vintage Cars",65.00,+810150067249,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small
2068,10151,27,100.00,3068.55,2003-09-21,Shipped,"Trucks and Buses",96.00,+358981443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Medium
2069,10351,38,68.38,2598.44,2004-12-03,Shipped,"Vintage Cars",65.00,+441715550297,"35 King George",London,UK,Brown,Ann,Small
2070,10361,34,100.00,3871.92,2004-12-17,Shipped,"Vintage Cars",65.00,+61079841063,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium
2071,10369,40,86.92,3476.80,2005-01-20,Shipped,"Vintage Cars",86.46,+16175558555,"7825 Douglas Av.",Brickhaven,USA,Nelson,Allen,Medium
2072,10164,24,100.00,2634.96,2003-10-21,Resolved,"Trucks and Buses",96.00,+43054185143,"Kirchgasse 6",Graz,Austria,Mendel,Roland,Small
2073,10373,46,66.00,3036.00,2005-01-31,Shipped,"Vintage Cars",65.00,+358981443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Medium
2074,10175,22,100.00,2436.72,2003-11-06,Shipped,"Trucks and Buses",96.00,+441715550297,"35 King George",London,UK,Brown,Ann,Small
2075,10386,35,90.78,2231.60,2005-03-01,Resolved,"Vintage Cars",86.46,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2076,10382,33,100.00,4592.61,2005-02-17,Shipped,"Vintage Cars",97.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2077,10398,34,71.67,2436.78,2005-03-30,Shipped,"Vintage Cars",65.00,+33314025315,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Small
2078,10184,46,100.00,4607.36,2003-11-14,Shipped,"Trucks and Buses",96.00,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Medium
2079,10400,38,90.78,2173.60,2005-04-01,Shipped,"Vintage Cars",86.46,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small
2080,10423,28,90.78,2208.92,2005-05-30,"In Process","Vintage Cars",86.46,+32094457230,"Rue Joseph-Bens 532",Bruxelles,Belgium,Dewey,Catherine,Small
2081,10194,37,97.27,3598.99,2003-11-25,Shipped,"Trucks and Buses",96.00,+33780785600,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium
2082,10415,18,69.70,1254.60,2005-05-09,Disputed,"Vintage Cars",65.00,+61007021112,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Small
2083,10207,49,107.59,3964.10,2003-12-09,Shipped,"Trucks and Buses",102.47,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Medium
2084,10110,37,125.88,3724.42,2003-03-18,Shipped,"Classic Cars",119.89,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium
2085,10106,26,93.21,1657.76,2003-02-17,Shipped,Planes,88.77,+39000869884,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
2086,10124,43,125.88,5203.00,2003-05-21,Shipped,"Classic Cars",119.89,+17025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Medium
2087,10217,21,100.00,2244.90,2004-02-04,Shipped,"Trucks and Buses",96.00,+6508328608,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small
2088,10148,27,125.88,3469.50,2003-09-11,Shipped,"Classic Cars",119.89,+61013820789,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium
2089,10229,25,100.00,2793.00,2004-03-11,Shipped,"Trucks and Buses",96.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2090,10120,29,85.49,2479.21,2003-04-29,Shipped,Planes,72.00,+61019245688,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2091,10161,30,125.88,3148.20,2003-10-17,Shipped,"Classic Cars",119.89,+4586213555,"Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium
2092,10172,22,125.88,2167.22,2003-11-05,Shipped,"Classic Cars",119.89,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small
2093,10245,37,100.00,4133.64,2004-05-04,Shipped,"Trucks and Buses",96.00,+12035559545,"567 North Pendale Street","New Haven",USA,Murphy,Leslie,Medium
2094,10182,49,125.88,6244.07,2003-11-12,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2095,10133,46,77.52,3565.92,2003-06-27,Shipped,Planes,72.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2096,10259,45,107.59,3900.60,2004-06-15,Shipped,"Trucks and Buses",102.47,+6505476607,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium
2097,10192,46,125.88,5566.00,2003-11-20,Shipped,"Classic Cars",119.89,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Medium
2098,10204,48,125.88,4368.96,2003-12-02,Shipped,"Classic Cars",119.89,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
2099,10270,32,107.59,2743.04,2004-07-19,Shipped,"Trucks and Buses",102.47,+61016093309,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small
2100,10145,33,84.77,2797.41,2003-08-25,Shipped,Planes,72.00,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small
2101,10212,46,125.88,4039.26,2004-01-16,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2102,10281,29,107.59,2402.07,2004-08-19,Shipped,"Trucks and Buses",102.47,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small
2103,10226,48,125.88,4420.32,2004-02-26,Shipped,"Classic Cars",119.89,+17605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Medium
2104,10241,27,125.88,2341.71,2004-04-13,Shipped,"Classic Cars",119.89,+33161683286,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Small
2105,10168,48,78.25,3756.00,2003-10-28,Shipped,Planes,72.00,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium
2106,10291,26,107.59,2178.54,2004-09-08,Shipped,"Trucks and Buses",102.47,+46032561717,"kergatan 24",Boras,Sweden,Larsson,Maria,Small
2107,10267,43,125.88,5110.98,2004-07-07,Shipped,"Classic Cars",119.89,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
2108,10305,28,100.00,3155.04,2004-10-13,Shipped,"Trucks and Buses",96.00,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
2109,10279,48,125.88,6168.00,2004-08-09,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2110,10210,40,93.21,2840.00,2004-01-12,Shipped,Planes,88.77,+810143036049,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small
2111,10288,41,125.88,4873.26,2004-09-01,Shipped,"Classic Cars",119.89,+6507383287,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium
2112,10313,27,107.59,2366.28,2004-10-22,Shipped,"Trucks and Buses",102.47,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Small
2113,10301,22,125.88,2120.14,2003-10-05,Shipped,"Classic Cars",119.89,+4726253564,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small
2114,10223,23,74.62,1716.26,2004-02-20,Shipped,Planes,72.00,+61009769199,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
2115,10235,40,81.14,3245.60,2004-04-02,Shipped,Planes,72.00,+16045554555,"23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Medium
2116,10252,36,48.28,1738.08,2004-05-26,Shipped,Motorcycles,40.00,+33147556555,"25, rue Lauriston",Paris,France,Perrier,Dominique,Small
2117,10250,37,74.62,2760.94,2004-05-11,Shipped,Planes,72.00,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small
2118,10264,20,101.92,651.80,2004-06-30,Shipped,Motorcycles,97.07,+16175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Small
2119,10276,27,101.92,988.47,2004-08-02,Shipped,Motorcycles,97.07,+16175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Small
2120,10285,37,41.03,1518.11,2004-08-27,Shipped,Motorcycles,40.00,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Small
2121,10263,24,75.35,1808.40,2004-06-28,Shipped,Planes,72.00,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small
2122,10324,20,98.18,1963.60,2004-11-05,Shipped,"Trucks and Buses",96.00,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small
2123,10299,24,42.24,1013.76,2004-09-30,Shipped,Motorcycles,40.00,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Small
2124,10310,36,43.05,1549.80,2004-10-16,Shipped,Motorcycles,40.00,+490700853081,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Small
2125,10335,44,100.00,4746.28,2004-11-19,Shipped,"Trucks and Buses",96.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2126,10275,27,93.21,1682.37,2004-07-23,Shipped,Planes,88.77,+33211189445,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
2127,10319,29,101.92,1108.38,2004-11-03,Shipped,Motorcycles,97.07,+12125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Small
2128,10348,42,100.00,6386.94,2004-11-01,Shipped,"Trucks and Buses",96.00,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Medium
2129,10331,28,100.00,4102.56,2004-11-17,Shipped,Motorcycles,40.00,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium
2130,10343,29,100.00,3713.16,2004-11-24,Shipped,Motorcycles,40.00,+33953388013,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Medium
2131,10284,21,93.21,1491.00,2004-08-21,Shipped,Planes,88.77,+4713337176,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small
2132,10358,41,100.00,4428.00,2004-12-10,Shipped,"Trucks and Buses",96.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2133,10355,38,101.92,1513.54,2004-12-07,Shipped,Motorcycles,97.07,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2134,10371,26,100.00,4044.04,2005-01-23,Shipped,"Trucks and Buses",96.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
2135,10364,48,48.28,2317.44,2005-01-06,Shipped,Motorcycles,40.00,+33806694809,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small
2136,10297,23,72.45,1666.35,2004-09-16,Shipped,Planes,72.00,+353063335878,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small
2137,10378,40,82.46,3298.40,2005-02-10,Shipped,Motorcycles,40.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
2138,10390,41,44.56,1826.96,2005-03-04,Shipped,Motorcycles,40.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2139,10308,44,83.32,3666.08,2004-10-15,Shipped,Planes,72.00,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium
2140,10403,30,40.23,1206.90,2005-04-08,Shipped,Motorcycles,40.00,+441715552282,"Berkeley Gardens 12 Brewery",Liverpool,UK,Devon,Elizabeth,Small
2141,10104,35,107.59,1666.70,2003-01-31,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
2142,10114,28,55.73,1560.44,2003-04-01,Shipped,"Trucks and Buses",54.00,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Small
2143,10317,35,83.32,2916.20,2004-11-02,Shipped,Planes,72.00,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
2144,10127,45,107.59,2337.75,2003-06-03,Shipped,"Trucks and Buses",102.47,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small
2145,10141,24,107.59,1103.76,2003-08-01,Shipped,"Trucks and Buses",102.47,+358074670952,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Small
2146,10328,43,93.21,2616.98,2004-11-12,Shipped,Planes,88.77,+39083347130,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
2147,10151,41,63.85,2617.85,2003-09-21,Shipped,"Trucks and Buses",54.00,+358981443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Small
2148,10165,48,107.59,2207.52,2003-10-22,Shipped,"Trucks and Buses",102.47,+6509272279,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small
2149,10175,50,63.31,3165.50,2003-11-06,Shipped,"Trucks and Buses",54.00,+441715550297,"35 King George",London,UK,Brown,Ann,Medium
2150,10340,40,84.77,3390.80,2004-11-24,Shipped,Planes,72.00,+34932034555,"Rambla de Catalu a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium
2151,10184,33,62.77,2071.41,2003-11-14,Shipped,"Trucks and Buses",54.00,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Small
2152,10195,32,107.59,1385.28,2003-11-25,Shipped,"Trucks and Buses",102.47,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small
2153,10353,35,89.90,3146.50,2004-12-04,Shipped,Planes,72.00,+12035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium
2154,10207,27,60.06,1621.62,2003-12-09,Shipped,"Trucks and Buses",54.00,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Small
2155,10219,35,55.19,1931.65,2004-02-10,Shipped,"Trucks and Buses",54.00,+14155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Small
2156,10361,25,93.21,1561.50,2004-12-17,Shipped,Planes,88.77,+61013572607,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small
2157,10229,23,54.11,1244.53,2004-03-11,Shipped,"Trucks and Buses",54.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
2158,10246,35,107.59,1704.50,2004-05-05,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
